"Mid","Aid"
"8429","62172"
"8429","61679"
"8429","84192"
"8429","83869"
"8429","86433"
"8429","80249"
"8429","27126"
"8429","27303"
"8429","78562"
"3835","65327"
"9005","65327"
"3835","39485"
"9736","29104"
"3969","29104"
"9736","92927"
"7417","92927"
"9736","91229"
"9736","26564"
"3280","23539"
"7020","23539"
"3280","78290"
"3280","85313"
"3280","12028"
"3280","71014"
"3280","36814"
"3280","25028"
"3280","93396"
"3280","23814"
"3280","15823"
"3827","35158"
"9603","63769"
"9603","84253"
"6359","71714"
"1957","71714"
"6359","40482"
"2926","40482"
"1957","40482"
"6359","18665"
"6359","44629"
"6359","28333"
"6359","68411"
"2926","68411"
"6359","84397"
"6359","83644"
"6359","63279"
"6359","45086"
"8224","94062"
"3580","94062"
"9162","18960"
"8224","18960"
"4717","18960"
"5808","18960"
"9018","18960"
"6152","18960"
"8224","33179"
"5593","33179"
"8224","54439"
"8224","67169"
"9686","67169"
"6937","96308"
"6640","53322"
"6640","44075"
"6640","91572"
"6640","29830"
"6640","18457"
"6640","34268"
"8975","81673"
"2381","61141"
"8975","61141"
"8975","83701"
"7440","53874"
"7440","14660"
"7440","46675"
"7440","35731"
"7440","65703"
"7440","97094"
"6909","18378"
"1633","18378"
"6909","92051"
"6168","92051"
"6608","92051"
"3809","39439"
"7849","39439"
"3809","16880"
"3809","95576"
"3900","95576"
"3809","14721"
"2374","14721"
"3809","39539"
"4066","77353"
"4066","37557"
"4066","64721"
"4066","81492"
"4066","78439"
"4066","63622"
"4066","16624"
"4066","63227"
"4066","29553"
"8271","27804"
"9106","27804"
"8271","25978"
"4460","25978"
"1928","25978"
"8271","74242"
"8271","54426"
"8271","23405"
"8271","46433"
"8271","18872"
"9641","80592"
"9641","82963"
"6464","69262"
"6464","65066"
"6464","78221"
"3225","78221"
"6464","39505"
"6464","43860"
"6464","27445"
"6464","46879"
"6464","94305"
"5599","81350"
"5599","80979"
"5599","33426"
"9953","33426"
"5599","43476"
"5599","41946"
"5599","73704"
"8518","73704"
"5599","49892"
"5599","18888"
"2950","18888"
"4708","18888"
"7778","18888"
"1786","18888"
"4374","18888"
"5599","92785"
"5599","25023"
"4029","25023"
"6029","40367"
"5977","40367"
"3816","40367"
"6029","67522"
"6029","43103"
"6029","32867"
"6029","64031"
"6029","86696"
"6029","63772"
"9979","85345"
"9979","55180"
"9979","39530"
"9979","17276"
"9979","46475"
"9979","71230"
"7789","71230"
"6794","27212"
"9428","90607"
"2162","90607"
"9428","17809"
"9421","17809"
"6168","17809"
"6608","17809"
"9428","57150"
"9428","78702"
"9428","93442"
"9428","30154"
"9428","49544"
"2012","90056"
"2012","14545"
"2012","79632"
"2012","61421"
"2012","47104"
"2012","21081"
"2012","28920"
"2012","58391"
"2012","57270"
"8076","20425"
"8076","90155"
"8076","24899"
"8076","85553"
"8076","90795"
"8076","16793"
"6738","49760"
"6738","62415"
"2225","62415"
"6738","50551"
"6738","23535"
"6738","52542"
"6738","29767"
"6738","86288"
"6738","58246"
"6738","51935"
"2888","60655"
"2888","42196"
"6075","42196"
"2888","90863"
"6075","90863"
"5768","86697"
"5768","43277"
"5768","20355"
"9297","20355"
"6159","20355"
"1562","20355"
"5768","73106"
"4581","73106"
"5768","55278"
"5768","61214"
"5768","63719"
"9014","75574"
"7843","99125"
"4571","99125"
"7843","96024"
"7843","35484"
"7843","32802"
"7843","47734"
"7843","35830"
"7843","41462"
"7843","97482"
"8791","85050"
"8874","85050"
"8791","39253"
"2523","48836"
"9520","48836"
"2093","48836"
"7931","87261"
"7931","99586"
"7931","90738"
"7931","19806"
"7931","18524"
"7931","50544"
"7931","12451"
"7931","87200"
"5249","85275"
"8029","59639"
"3909","54039"
"7731","54039"
"2743","54039"
"7804","25177"
"9203","25177"
"5042","25177"
"2657","25177"
"7804","48197"
"7804","67124"
"7804","62629"
"7804","46634"
"7804","47796"
"7804","50964"
"5372","85947"
"5372","91282"
"5372","29301"
"5372","26654"
"8255","26654"
"9356","26654"
"5372","56683"
"5372","71056"
"9871","12092"
"9871","75379"
"9871","71676"
"7560","83569"
"3815","83569"
"7364","83569"
"7560","68795"
"7560","20430"
"6387","13869"
"1698","13869"
"5808","13869"
"6387","55245"
"4848","55245"
"6387","89762"
"6387","61782"
"3419","19767"
"3419","74450"
"8719","74450"
"3419","27599"
"3419","76533"
"3419","12103"
"3419","95364"
"5578","94666"
"5578","77514"
"5578","66548"
"5578","89696"
"5578","67160"
"5578","91672"
"5578","51617"
"5578","53340"
"5197","36845"
"3012","38580"
"3012","41905"
"3012","48131"
"3012","79847"
"3012","21984"
"3012","43429"
"3012","90157"
"4555","86664"
"7311","86664"
"4555","61550"
"4555","80941"
"4555","52900"
"4555","82307"
"4555","81815"
"4555","24391"
"4555","96997"
"4555","84924"
"4555","25421"
"7736","51858"
"4757","51858"
"7736","11488"
"7736","56698"
"7736","11311"
"7736","92837"
"7736","94695"
"7736","69793"
"1640","59994"
"1640","57010"
"1640","99162"
"1640","46667"
"5532","46667"
"1640","61589"
"1640","59090"
"1640","68479"
"1640","30634"
"9074","78997"
"9074","52349"
"5399","40470"
"6357","40470"
"9297","19392"
"7318","19392"
"1782","19392"
"2227","19392"
"8322","19392"
"4118","19392"
"6221","19392"
"9297","51793"
"6978","51793"
"9297","85058"
"9297","10363"
"9297","53698"
"2973","53698"
"5420","65092"
"5420","83397"
"3559","67699"
"4708","67699"
"3559","65880"
"3559","71803"
"3559","59694"
"3896","59694"
"3559","54379"
"3559","70989"
"3559","73347"
"8776","73347"
"3559","95553"
"3559","89261"
"3559","72427"
"7963","48130"
"7963","26168"
"7963","76586"
"7963","43564"
"7963","55904"
"7963","83933"
"7502","83927"
"7502","18715"
"7502","17528"
"7502","31536"
"7502","38190"
"3985","38190"
"7502","73660"
"6978","69094"
"7044","69094"
"6978","38256"
"9425","38256"
"8788","38256"
"9028","81312"
"9028","81477"
"9028","93854"
"9028","34390"
"3120","34390"
"5364","34390"
"3935","95513"
"7474","16652"
"6241","16652"
"3931","16652"
"7176","16652"
"7828","51721"
"5697","86644"
"5339","89456"
"5339","43448"
"8431","43448"
"5339","54903"
"5453","54903"
"1977","54903"
"5339","65735"
"2803","65735"
"5339","67062"
"5339","84240"
"5339","46034"
"5339","90226"
"6153","92687"
"6153","82080"
"6153","75053"
"7778","75053"
"6153","49945"
"9400","79183"
"8225","79183"
"3836","79183"
"9400","38449"
"1863","38449"
"9400","38620"
"4904","38620"
"9400","33285"
"9400","66513"
"9400","42862"
"9400","31395"
"9400","92327"
"9400","14956"
"9400","63207"
"9400","27323"
"2901","27323"
"9400","87304"
"9400","86317"
"9400","32018"
"9400","15002"
"9400","43878"
"9400","70913"
"9400","77160"
"9400","72112"
"9400","49789"
"5173","49789"
"9400","99742"
"9400","39596"
"9400","42567"
"9400","55210"
"9400","34262"
"9400","74557"
"9400","96301"
"7821","44996"
"5375","44996"
"7821","63331"
"7821","49481"
"7821","26129"
"7821","19218"
"7821","10810"
"7821","99542"
"7821","55549"
"9436","55549"
"7730","76928"
"8881","76928"
"7730","87076"
"3608","35276"
"3608","15457"
"8551","15457"
"3608","44904"
"3608","70563"
"5113","91455"
"3866","91455"
"4143","91455"
"2309","91455"
"5113","51969"
"2030","51969"
"5113","95912"
"5113","22922"
"5113","68267"
"5113","60245"
"5113","25318"
"5113","10502"
"5113","57276"
"8562","57276"
"5113","11379"
"5113","29424"
"8952","29424"
"3757","91506"
"3757","89606"
"3757","33794"
"3757","28242"
"3757","90247"
"3757","38215"
"3757","88379"
"3757","10591"
"3757","48595"
"3757","83448"
"2763","70625"
"2763","44199"
"2763","46546"
"8352","69651"
"8352","47719"
"4207","47719"
"9314","47719"
"7938","47719"
"8352","80486"
"9015","80486"
"8352","38006"
"8352","36586"
"8352","69660"
"8352","19672"
"8352","20169"
"8352","35102"
"6159","67204"
"7638","67204"
"3162","67204"
"2973","67204"
"6159","52707"
"6159","40316"
"3985","51427"
"3985","19125"
"3985","88450"
"3985","66597"
"3985","76111"
"3985","59593"
"3985","88248"
"4151","58458"
"4151","31192"
"4151","97411"
"4151","18009"
"4289","18009"
"4247","83620"
"1648","31825"
"3120","31825"
"2393","31825"
"1648","18316"
"5316","18316"
"1648","40445"
"9601","40445"
"1648","45375"
"1648","35367"
"1648","50478"
"3229","46160"
"2648","46160"
"4581","46160"
"3229","18196"
"3229","65861"
"3229","86287"
"3229","26810"
"3229","41263"
"3229","45125"
"4703","47686"
"7772","47686"
"4703","30196"
"4703","66687"
"9203","94010"
"8246","94010"
"9203","61710"
"4708","61710"
"9145","61710"
"9203","89902"
"9203","95386"
"9203","51611"
"9203","80115"
"5469","23634"
"5469","65183"
"5469","12482"
"5469","11001"
"5469","13049"
"5469","86232"
"5469","12286"
"5469","99835"
"8747","95937"
"8747","84760"
"8747","78938"
"8747","79237"
"8747","27206"
"8747","62733"
"8747","92888"
"8747","38526"
"8747","80044"
"6580","82929"
"6970","82929"
"6692","62406"
"6524","62406"
"6692","35794"
"4447","35794"
"6188","35794"
"1872","35794"
"3726","35794"
"6692","46563"
"6692","80048"
"6692","76712"
"6692","76457"
"6692","37581"
"6465","37581"
"4364","48581"
"6535","48581"
"4364","19088"
"4364","84827"
"4364","81020"
"8240","81020"
"3406","69704"
"3406","77720"
"3406","89148"
"3406","78810"
"8811","76732"
"1689","76732"
"8811","38682"
"8811","79893"
"8811","31106"
"8811","80476"
"8811","62375"
"8811","17437"
"9128","64073"
"8920","64073"
"6042","64073"
"9128","24244"
"9128","34760"
"3994","34760"
"3149","56092"
"3149","47170"
"4733","47170"
"3149","79179"
"6018","72051"
"6018","61585"
"6018","62995"
"6018","37178"
"3663","37178"
"3726","37178"
"6018","79971"
"6018","91107"
"6018","73075"
"7150","46403"
"7150","24875"
"7150","35166"
"7279","91086"
"7279","51371"
"7279","71605"
"7279","38073"
"7279","73985"
"4624","73985"
"1768","92296"
"1768","78991"
"1768","17802"
"1768","20906"
"1768","98976"
"1768","65138"
"1768","73752"
"1768","36536"
"5700","62745"
"5700","98541"
"5700","73867"
"7720","53383"
"7720","48049"
"4928","48049"
"7720","95132"
"7720","42266"
"7720","10840"
"6037","10840"
"7720","10181"
"7720","72145"
"3436","26226"
"3436","99717"
"3436","36868"
"3436","11639"
"4856","11639"
"2187","11639"
"9688","82116"
"9688","81560"
"9688","23950"
"3663","19385"
"4447","19385"
"3663","93170"
"3663","60752"
"3994","60752"
"3663","33603"
"8449","33603"
"4327","33603"
"8797","33603"
"4447","84677"
"4447","88007"
"4447","43205"
"3994","22874"
"1872","22874"
"3994","34103"
"3994","42144"
"3994","37048"
"9840","37048"
"5195","62163"
"5195","64233"
"5195","37749"
"6264","37749"
"8532","37749"
"5195","73097"
"9246","96556"
"9246","52976"
"9246","27605"
"5720","54008"
"9246","54008"
"1872","54008"
"4624","54008"
"9246","32101"
"2615","69340"
"6354","69340"
"2615","41895"
"2615","52069"
"6324","52069"
"4055","52069"
"6354","52069"
"4714","52069"
"2615","52867"
"2615","64424"
"2615","13550"
"2615","64407"
"6513","39706"
"6513","93790"
"9112","13735"
"9112","41175"
"9112","78843"
"9112","63087"
"9112","50588"
"9112","45852"
"9112","36147"
"9112","22038"
"9112","70516"
"9112","31280"
"9112","49773"
"9112","86795"
"4079","95903"
"4079","62505"
"4079","46210"
"3230","91874"
"3230","71611"
"3230","94449"
"3230","55721"
"3230","67232"
"8920","20581"
"8920","35675"
"8920","81594"
"8920","62580"
"8920","55179"
"2437","55179"
"8920","23425"
"4185","14182"
"4185","93754"
"4185","58061"
"4185","93824"
"4185","66516"
"4185","92713"
"4185","38093"
"4185","47944"
"9849","14875"
"9849","57810"
"9849","88695"
"6231","88695"
"7485","88695"
"6188","26686"
"6188","61415"
"6188","82011"
"6188","85873"
"6905","32697"
"6905","80374"
"6905","64461"
"6905","26458"
"6905","49155"
"6905","70354"
"2869","87791"
"6038","87791"
"2869","74858"
"2869","73100"
"2869","22528"
"5351","97358"
"6415","97358"
"5351","19206"
"5351","90393"
"5351","39312"
"5351","16436"
"5351","29003"
"5351","32119"
"5351","99619"
"5351","79504"
"2476","55624"
"2476","77232"
"2476","31450"
"2476","52709"
"2476","67364"
"2926","75321"
"2926","91740"
"1957","91740"
"2926","91468"
"2926","62623"
"2926","23313"
"2926","35820"
"2926","96554"
"2926","68263"
"7613","96784"
"7613","29544"
"7613","34015"
"4492","78967"
"4492","85634"
"5741","85634"
"4492","71404"
"4492","80175"
"4492","94950"
"2362","99446"
"9533","99446"
"4492","99446"
"6072","99446"
"9084","35814"
"9084","64409"
"9655","64409"
"5675","88757"
"1537","52289"
"1537","71819"
"1537","29510"
"1537","71223"
"1537","41362"
"1537","95411"
"8986","77032"
"8986","85220"
"8986","65841"
"8986","60458"
"8986","72902"
"8986","94147"
"7120","42191"
"7120","40498"
"7120","25717"
"7120","30778"
"4855","79002"
"7797","29904"
"8442","29904"
"3004","29904"
"5094","29904"
"1859","29904"
"7797","24008"
"5013","24008"
"7787","24008"
"3066","84056"
"3066","83503"
"5421","83503"
"2254","83503"
"7003","83503"
"9139","13260"
"6694","13260"
"3066","13260"
"9107","13260"
"3066","45671"
"3066","82852"
"3066","34275"
"3066","38614"
"4420","20455"
"5932","93838"
"6925","93838"
"5932","63675"
"5932","50026"
"3467","49483"
"3467","45543"
"3467","51727"
"3467","97594"
"3467","31278"
"3467","49449"
"3467","38277"
"1669","99916"
"1669","29595"
"1669","43136"
"1669","82468"
"7551","13819"
"7551","94764"
"7941","94764"
"7551","82352"
"3804","97822"
"3804","13135"
"3804","84605"
"7110","84605"
"3804","76408"
"3804","31333"
"3804","65323"
"3804","21248"
"3804","37103"
"3804","93530"
"8879","13928"
"8879","42612"
"8879","68027"
"3622","68027"
"8879","14220"
"8879","77824"
"1833","91552"
"6990","91552"
"1833","29781"
"1833","80856"
"8536","80856"
"2551","80856"
"2533","93085"
"3155","40949"
"3155","68628"
"6681","16965"
"6681","65713"
"5094","65713"
"2923","98812"
"2923","38729"
"2923","24287"
"2923","54510"
"2923","70718"
"2923","22778"
"2923","95209"
"2923","99557"
"2923","42886"
"2923","30752"
"7116","53292"
"7116","82860"
"7116","69554"
"7116","80412"
"8256","90228"
"8256","55951"
"8256","67447"
"8256","70285"
"4530","13311"
"3760","13311"
"4296","91836"
"8061","91836"
"4296","82490"
"4296","96630"
"4296","80015"
"9768","58806"
"5288","33313"
"7545","33313"
"5288","55362"
"6163","62726"
"5935","62726"
"4947","62726"
"6026","62726"
"2293","62726"
"6489","62726"
"2046","62726"
"6063","62726"
"6513","62726"
"5288","62726"
"7013","62726"
"7824","62726"
"2594","39502"
"9303","16698"
"1740","16698"
"1825","16698"
"8790","16698"
"5221","16698"
"9303","49080"
"9303","33568"
"8717","17371"
"8717","14251"
"8717","94321"
"8717","16727"
"5933","59418"
"5933","48454"
"5933","49292"
"5933","32901"
"5933","61786"
"5933","54947"
"5933","93077"
"2390","63297"
"7497","63297"
"2390","42837"
"2390","21728"
"2390","32764"
"5234","32764"
"2390","31785"
"2390","36218"
"2390","70998"
"2390","95691"
"4551","31862"
"4551","29326"
"4644","80379"
"4551","80379"
"4551","20040"
"4551","93071"
"6873","97494"
"6873","40879"
"6873","92871"
"6873","12475"
"6873","36891"
"6873","92869"
"6873","28570"
"6873","55423"
"3928","61937"
"7678","91172"
"7678","66890"
"7678","56270"
"7678","16241"
"7678","30941"
"7678","71068"
"7678","88076"
"7678","65060"
"7678","78064"
"7678","64355"
"4988","74059"
"6680","36293"
"6680","88272"
"6680","43290"
"6680","66991"
"6680","71044"
"6680","86133"
"6680","87749"
"3180","61735"
"3180","52394"
"8843","18945"
"8823","18945"
"8843","20828"
"4024","20828"
"5833","26493"
"5970","26493"
"5833","98760"
"2814","44117"
"2814","37684"
"2814","86633"
"2814","34993"
"2245","34993"
"2814","54224"
"1521","54224"
"2814","88913"
"2212","30329"
"2212","56295"
"2212","38311"
"9381","38311"
"2212","38659"
"2212","76101"
"2212","28135"
"2212","15578"
"2212","81057"
"4919","44345"
"4919","27848"
"4919","89924"
"4919","38567"
"4919","17037"
"9916","96073"
"9916","54728"
"1521","55621"
"9381","55621"
"1521","38128"
"1521","62394"
"1521","61429"
"3176","63689"
"5624","63689"
"3176","55456"
"6005","69181"
"6005","54078"
"6005","40492"
"6005","34253"
"6005","25456"
"6005","75304"
"9395","30742"
"9395","73958"
"9395","84439"
"9395","57543"
"9421","49581"
"5338","49581"
"6160","49581"
"9421","31049"
"9421","67735"
"9421","28691"
"6160","28691"
"9421","46903"
"6160","46903"
"9421","92272"
"9421","83285"
"9421","10993"
"9421","66791"
"6608","66791"
"7059","25813"
"7059","82791"
"7059","35914"
"7059","29756"
"7059","70671"
"7059","19657"
"3507","63601"
"3507","11888"
"3507","74204"
"9514","33911"
"9514","12444"
"6401","12444"
"9514","87296"
"9514","29634"
"9514","48215"
"9514","18795"
"9514","75704"
"6990","86446"
"6990","95179"
"9771","30455"
"9771","88371"
"9771","30710"
"9180","12773"
"9771","12773"
"9771","88650"
"9771","68319"
"9771","23218"
"9953","21676"
"9953","20589"
"9953","51422"
"9953","29384"
"4719","35605"
"4719","72706"
"4719","68118"
"4719","90273"
"4719","91640"
"4719","41385"
"4719","98192"
"4719","17356"
"8955","11894"
"9765","11894"
"6051","11894"
"8926","11894"
"8955","87800"
"8955","23206"
"8955","68793"
"2492","68793"
"8955","44782"
"8955","30703"
"9216","65569"
"8881","65569"
"9216","16523"
"9216","90961"
"9216","45209"
"9216","83019"
"8894","64577"
"7427","19250"
"8306","19250"
"7427","75576"
"3737","75576"
"7427","41192"
"7427","80910"
"7427","56316"
"9322","59344"
"9322","17565"
"9322","49648"
"9322","31653"
"9322","37382"
"3067","41637"
"3067","43377"
"3067","56318"
"3067","43300"
"2420","43300"
"3067","49778"
"3067","58482"
"3647","19580"
"8601","19580"
"3647","68889"
"3647","21210"
"3647","69408"
"3647","64039"
"3647","42931"
"3647","58097"
"3647","56944"
"3196","38769"
"3196","54440"
"3196","98675"
"3196","53662"
"5624","91810"
"5550","91810"
"5624","19190"
"5371","19190"
"5624","70771"
"2908","70771"
"5624","15980"
"5624","93518"
"5624","26116"
"5371","26116"
"5624","54184"
"5624","94854"
"5624","98328"
"6761","16653"
"6761","29689"
"6761","83761"
"6761","96263"
"9394","36682"
"6239","36682"
"9394","92081"
"9394","73701"
"3737","59242"
"3737","90757"
"2598","90757"
"7251","90757"
"3737","89286"
"3737","77193"
"3737","98034"
"3737","37313"
"3737","48911"
"3737","13756"
"3737","13258"
"4945","68547"
"7062","88710"
"2657","88710"
"8055","88710"
"7062","80577"
"7062","24151"
"2696","24151"
"7062","69924"
"7062","26939"
"7062","71885"
"7062","73665"
"7062","60421"
"7062","71541"
"4672","53694"
"4672","69626"
"4672","12470"
"4672","14762"
"4672","46926"
"4672","51208"
"4672","70174"
"4672","87012"
"4672","17137"
"4672","20990"
"1745","20990"
"9598","13502"
"8602","49754"
"8602","13877"
"2227","13877"
"8356","13877"
"8602","67974"
"8602","77695"
"7611","89504"
"7611","20811"
"7611","51753"
"7611","58514"
"7611","28088"
"7611","75000"
"7611","76326"
"8982","13678"
"8982","59499"
"8982","90439"
"4773","90439"
"8982","47541"
"8982","98732"
"8982","85619"
"8982","50369"
"8982","46416"
"8982","25514"
"8982","55857"
"8865","16119"
"8865","87535"
"8865","60724"
"8865","13837"
"2022","13837"
"9088","13837"
"8865","53915"
"6745","53915"
"3790","65894"
"3790","29463"
"3790","23124"
"3790","73476"
"3790","75128"
"3790","81850"
"3790","59281"
"2240","27446"
"2240","99194"
"2240","67328"
"2240","81870"
"2240","12429"
"4484","53271"
"4484","62373"
"5970","46778"
"5970","51504"
"5970","40110"
"9381","40110"
"2796","40110"
"6465","22577"
"6465","35576"
"6465","40786"
"6465","22975"
"6465","83766"
"2245","14246"
"2245","52853"
"2245","86904"
"2245","13375"
"2245","41634"
"9381","26485"
"9381","39747"
"5163","13979"
"3557","72879"
"3557","43535"
"3557","55587"
"1893","55587"
"4930","44729"
"8543","31277"
"8543","69561"
"8543","46531"
"8543","11378"
"2950","42471"
"2950","52618"
"7182","52618"
"9470","52618"
"2950","53469"
"2950","66212"
"2950","55503"
"2950","33225"
"2950","62296"
"2950","44391"
"9255","28930"
"5848","66870"
"5848","22802"
"5848","40480"
"4668","54586"
"6745","49230"
"6745","89388"
"6745","87285"
"7020","11926"
"7020","22675"
"7020","39847"
"7020","79518"
"7020","95459"
"7020","65021"
"7020","17315"
"4960","70953"
"7902","70953"
"4549","70953"
"4960","41326"
"4960","39673"
"6840","39673"
"4960","21503"
"6840","21503"
"4960","41629"
"2215","28321"
"2215","55306"
"2215","39115"
"5613","39115"
"2215","79610"
"2215","38379"
"2065","38379"
"2215","62110"
"2215","68646"
"2215","86572"
"2215","39352"
"8654","22911"
"5225","63435"
"5225","62031"
"5225","46749"
"5225","33730"
"5225","99082"
"5225","32284"
"5225","87850"
"9726","19532"
"9726","54775"
"9726","61302"
"9726","93118"
"9726","39535"
"9726","15439"
"9726","55430"
"6991","73015"
"6991","39503"
"6991","25417"
"6849","47813"
"9105","85658"
"8225","21062"
"8225","14888"
"2231","14888"
"8225","82755"
"3350","82755"
"2785","82755"
"2901","17795"
"2901","30310"
"3068","30310"
"2901","96307"
"8926","96307"
"2901","45484"
"3288","20358"
"3288","53606"
"3288","31183"
"4928","31183"
"3288","86870"
"3402","86870"
"7922","86870"
"9536","92065"
"5975","92065"
"8787","20989"
"9245","20989"
"6913","20989"
"3836","20989"
"8787","84676"
"8787","76693"
"8787","25664"
"3598","32114"
"8978","32114"
"8183","11170"
"8183","48484"
"8183","97415"
"8183","72987"
"8183","95511"
"8183","48516"
"8183","82359"
"8183","32831"
"9092","49171"
"9092","21770"
"3225","21770"
"3912","21770"
"9092","72844"
"9092","37927"
"9092","38467"
"4692","38467"
"7300","22444"
"7300","43274"
"9604","43274"
"6695","63053"
"8823","63053"
"6695","95217"
"6695","74448"
"1975","87907"
"1975","37780"
"7604","12079"
"8569","18175"
"8229","36991"
"8229","61381"
"4161","61381"
"8229","76181"
"8229","41045"
"8229","86970"
"8229","16691"
"8229","44146"
"8229","65428"
"8229","24324"
"2503","98814"
"2503","43583"
"2503","18699"
"2503","22284"
"2503","29077"
"2577","29077"
"2503","87726"
"2503","41267"
"2503","39842"
"3900","95759"
"3900","37545"
"3900","42631"
"8562","49632"
"8562","43927"
"4161","43927"
"8562","81564"
"8562","57259"
"1698","19809"
"5407","19809"
"1698","26132"
"7926","26132"
"7232","26132"
"2388","79233"
"6179","60005"
"6179","40909"
"6179","54276"
"6179","34582"
"6179","13822"
"6179","66833"
"6179","93839"
"6179","85782"
"3493","49548"
"3493","32639"
"3493","35279"
"3493","55831"
"4908","55831"
"3493","42199"
"3493","40756"
"3493","29841"
"1645","29841"
"3493","33580"
"3493","86625"
"9252","59945"
"8469","16644"
"8469","46306"
"8469","62026"
"8885","62026"
"3510","89525"
"3510","97210"
"5465","43591"
"6222","80181"
"6222","83538"
"6222","68957"
"6222","86464"
"6222","41074"
"6222","27085"
"6222","76573"
"1725","93140"
"1725","68105"
"1725","80227"
"1725","53501"
"1725","68856"
"1725","17318"
"1725","68862"
"1725","84007"
"1725","98271"
"1725","36050"
"1725","30557"
"1725","87184"
"1725","76050"
"1725","73674"
"4683","98600"
"4683","70318"
"4683","34563"
"4683","88615"
"4683","88631"
"4683","73429"
"4683","59807"
"4683","64840"
"4683","78272"
"4683","89276"
"1596","60273"
"6351","11839"
"6351","17570"
"2657","17570"
"9436","17570"
"6351","19695"
"7902","19695"
"4718","19695"
"8916","19695"
"6351","50575"
"1947","78715"
"1947","34220"
"1947","92934"
"1947","91233"
"1947","78483"
"1947","48935"
"1947","11011"
"1947","84312"
"1947","81381"
"1947","31482"
"1947","78319"
"3481","84187"
"3360","13691"
"3152","13691"
"1989","13691"
"3481","13691"
"6581","13691"
"6205","13691"
"3580","13691"
"3481","57331"
"3481","94405"
"4690","94405"
"8925","67266"
"8925","91594"
"8925","81044"
"8925","73859"
"8925","32381"
"2341","33778"
"8003","33778"
"2341","38535"
"4819","38535"
"2341","78330"
"1887","78330"
"2341","36993"
"3862","71796"
"3862","85794"
"3862","86989"
"3862","13296"
"3862","80881"
"3862","29451"
"3078","13431"
"3078","51852"
"3078","60480"
"3397","60480"
"3078","44909"
"3078","55380"
"3078","46799"
"3078","67919"
"3078","14738"
"3078","63837"
"6567","24526"
"6567","92424"
"6567","99133"
"8387","99133"
"9039","99133"
"6567","23563"
"6748","23563"
"6567","58280"
"2577","41570"
"8248","41570"
"2577","40392"
"2577","38533"
"9226","38533"
"2577","78549"
"8291","78549"
"2577","67476"
"2577","41511"
"5981","20047"
"5316","20047"
"5981","49881"
"5856","51084"
"5856","15845"
"9226","15845"
"5856","58044"
"5856","39344"
"5856","16437"
"5856","42956"
"5570","60235"
"5570","28021"
"5570","38447"
"5570","32108"
"5570","91185"
"5570","44486"
"7131","35592"
"7131","23660"
"7131","43719"
"7131","70376"
"7131","51240"
"7131","72637"
"7131","14729"
"7131","60879"
"2162","52441"
"2162","77210"
"2162","44476"
"2162","45545"
"2162","25040"
"2162","54843"
"4738","96600"
"7546","96600"
"5958","96600"
"3770","96600"
"4738","32537"
"4738","81670"
"4738","92519"
"4738","69195"
"4738","61293"
"4738","26894"
"4738","70269"
"5652","70269"
"4738","89799"
"6599","73671"
"6599","28458"
"6599","40453"
"6362","40453"
"6599","16209"
"6599","89662"
"6599","36663"
"8862","45626"
"8862","62866"
"8862","38083"
"8862","74526"
"8862","37884"
"8862","88592"
"2564","38918"
"2564","99575"
"2564","97574"
"2564","58901"
"2564","62079"
"2564","73142"
"2564","92106"
"5300","87617"
"5300","43501"
"5300","53244"
"5300","11440"
"5300","54512"
"5300","57541"
"5300","62553"
"9750","26216"
"9750","34958"
"9750","23984"
"9750","34649"
"9750","46369"
"9750","89016"
"9750","62156"
"8088","28926"
"7386","84355"
"8088","84355"
"4815","97078"
"8088","97078"
"8088","19545"
"4283","90019"
"4283","10873"
"4283","17590"
"4283","81723"
"4283","39023"
"4283","61694"
"4283","23622"
"4283","72682"
"4283","94980"
"3541","31344"
"3541","71783"
"5928","71783"
"9699","87511"
"3541","87511"
"3541","79718"
"3541","67407"
"3541","95722"
"3541","94783"
"3541","71865"
"3541","53917"
"8574","46092"
"8574","18602"
"8574","57856"
"8574","34024"
"8574","80050"
"1878","19852"
"1878","32896"
"1878","47362"
"1878","61011"
"1878","91754"
"1878","14240"
"1878","77374"
"1878","57815"
"1878","14434"
"2796","63745"
"2796","26521"
"2796","90450"
"2796","27082"
"2796","72008"
"2796","20095"
"2796","31617"
"3294","14801"
"3294","12009"
"3294","72095"
"3294","49255"
"3294","87235"
"3294","19170"
"4029","91250"
"4029","79287"
"4029","67652"
"4029","41272"
"4029","28447"
"5093","28447"
"6653","98612"
"6653","90282"
"6653","24609"
"5532","22199"
"5532","73470"
"3498","73470"
"5532","94653"
"5532","10252"
"5532","36491"
"5532","27659"
"5532","69958"
"5532","70495"
"5532","78784"
"5532","89699"
"8770","80827"
"8770","25194"
"8770","18822"
"8770","12132"
"1647","16375"
"3669","16375"
"9100","16375"
"6786","16375"
"7637","16375"
"9372","16375"
"6347","16375"
"5563","16375"
"7346","16375"
"8016","16375"
"6451","16375"
"5030","16375"
"3521","16375"
"8025","16375"
"6752","16375"
"2748","16375"
"5214","16375"
"7916","16375"
"9791","16375"
"7226","16375"
"6423","16375"
"7234","16375"
"2237","16375"
"4037","16375"
"7240","16375"
"9456","16375"
"8739","16375"
"8796","16375"
"3623","16375"
"8391","16375"
"2352","16375"
"8988","16375"
"6720","16375"
"4386","16375"
"3109","16375"
"3264","16375"
"7551","16375"
"2814","16375"
"9092","16375"
